,0
12975,18020
12976,18058
12977,18063
12978,18137
12979,18161
12980,18191
12981,18321
12982,18326
12983,18385
12984,18431
12985,18435
12986,18448
12987,18484
12988,18606
12989,18723
12990,18790
12991,18823
12992,18875
12993,18963
12994,18996
12995,19193
12996,19213
12997,19242
12998,19275
12999,19489
13000,19509
13001,19686
13002,19811
13003,19820
13004,19828
13005,19976
13006,19999
13007,20014
13008,20060
13009,20189
13010,20204
13011,10047
13012,10266
13013,10372
13014,10391
13015,10519
13016,10647
13017,10679
13018,10836
13019,10871
13020,10907
13021,10959
13022,10998
13023,11215
13024,11225
13025,11301
13026,11472
13027,11563
13028,11758
13029,11885
13030,11938
13031,12076
13032,12104
13033,12112
13034,12117
13035,12138
13036,12588
13037,12603
13038,12716
13039,12770
13040,12820
13041,12836
13042,13431
13043,13514
13044,13529
13045,13586
13046,13631
13047,13634
13048,13752
13049,13832
13050,14118
13051,14170
13052,14178
13053,14222
13054,14285
13055,14318
13056,14394
13057,14427
13058,14440
13059,14575
13060,14645
13061,14647
13062,14710
13063,14736
13064,14777
13065,14839
13066,14867
13067,15048
13068,15098
13069,15123
13070,15231
13071,15293
13072,15343
13073,15392
13074,15409
13075,15414
13076,15435
13077,15445
13078,15511
13079,15512
13080,15528
13081,15554
13082,15635
13083,15768
13084,15769
13085,15809
13086,15967
13087,15999
13088,16099
13089,16193
13090,16278
13091,16401
13092,16408
13093,16410
13094,16599
13095,16697
13096,16758
13097,16772
13098,16801
13099,16806
13100,16829
13101,16830
13102,16831
13103,16872
13104,16922
13105,17016
13106,17053
13107,17091
13108,17161
13109,17165
13110,17221
13111,17225
13112,17242
13113,17370
13114,17568
13115,17654
13116,17988
13117,18019
13118,18020
13119,18058
13120,18063
13121,18137
13122,18161
13123,18191
13124,18321
13125,18326
13126,18385
13127,18431
13128,18435
13129,18448
13130,18484
13131,18606
13132,18723
13133,18790
13134,18823
13135,18875
13136,18963
13137,18996
13138,19193
13139,19213
13140,19242
13141,19275
13142,19489
13143,19509
13144,19686
13145,19811
13146,19820
13147,19828
13148,19976
13149,19999
13150,20014
13151,20060
13152,20189
13153,20204
13154,10050
13155,10171
13156,10246
13157,10427
13158,10499
13159,10548
13160,10549
13161,10631
13162,10683
13163,10961
13164,11030
13165,11092
13166,11150
13167,11177
13168,11246
13169,11340
13170,11355
13171,11518
13172,11566
13173,11575
13174,11600
13175,11694
13176,11739
13177,11803
13178,11826
13179,11858
13180,11923
13181,12053
13182,12315
13183,12342
13184,12634
13185,12838
13186,12866
13187,12903
13188,12908
13189,13118
13190,13129
13191,13175
13192,13191
13193,13249
13194,13433
13195,13721
13196,13729
13197,13748
13198,13836
13199,13917
13200,13984
13201,14231
13202,14294
13203,14331
13204,14377
13205,14424
13206,14514
13207,14573
13208,14589
13209,14654
13210,14696
13211,14812
13212,14861
13213,14887
13214,15085
13215,15188
13216,15347
13217,15376
13218,15640
13219,15679
13220,15695
13221,15708
13222,15713
13223,15743
13224,15748
13225,15799
13226,15852
13227,15875
13228,15973
13229,16275
13230,16299
13231,16339
13232,16439
13233,16459
13234,16496
13235,16552
13236,16703
13237,16842
13238,16921
13239,17301
13240,17335
13241,17377
13242,17484
13243,17847
13244,17852
13245,17874
13246,17911
13247,17933
13248,17978
13249,18000
13250,18035
13251,18076
13252,18095
13253,18269
13254,18413
13255,18508
13256,18535
13257,18608
13258,18701
13259,18805
13260,18852
13261,18890
13262,18975
13263,19209
13264,19505
13265,19574
13266,19638
13267,19665
13268,19841
13269,19961
13270,20089
13271,20228
13272,10050
13273,10171
13274,10246
13275,10427
13276,10499
13277,10548
13278,10549
13279,10631
13280,10683
13281,10961
13282,11030
13283,11092
13284,11150
13285,11177
13286,11246
13287,11340
13288,11355
13289,11518
13290,11566
13291,11575
13292,11600
13293,11694
13294,11739
13295,11803
13296,11826
13297,11858
13298,11923
13299,12053
13300,12315
13301,12342
13302,12634
13303,12838
13304,12866
13305,12903
13306,12908
13307,13118
13308,13129
13309,13175
13310,13191
13311,13249
13312,13433
13313,13721
13314,13729
13315,13748
13316,13836
13317,13917
13318,13984
13319,14231
13320,14294
13321,14331
13322,14377
13323,14424
13324,14514
13325,14573
13326,14589
13327,14654
13328,14696
13329,14812
13330,14861
13331,14887
13332,15085
13333,15188
13334,15347
13335,15376
13336,15640
13337,15679
13338,15695
13339,15708
13340,15713
13341,15743
13342,15748
13343,15799
13344,15852
13345,15875
13346,15973
13347,16275
13348,16299
13349,16339
13350,16439
13351,16459
13352,16496
13353,16552
13354,16703
13355,16842
13356,16921
13357,17301
13358,17335
13359,17377
13360,17484
13361,17847
13362,17852
13363,17874
13364,17911
13365,17933
13366,17978
13367,18000
13368,18035
13369,18076
13370,18095
13371,18269
13372,18413
13373,18508
13374,18535
13375,18608
13376,18701
13377,18805
13378,18852
13379,18890
13380,18975
13381,19209
13382,19505
13383,19574
13384,19638
13385,19665
13386,19841
13387,19961
13388,20089
13389,20228
13390,10051
13391,11383
13392,11533
13393,11626
13394,12086
13395,12153
13396,12278
13397,12972
13398,13719
13399,13769
13400,14469
13401,14649
13402,15189
13403,15459
13404,15595
13405,16080
13406,16385
13407,16387
13408,16430
13409,16672
13410,16674
13411,16924
13412,17135
13413,17298
13414,17487
13415,17803
13416,17866
13417,17940
13418,18262
13419,19088
13420,19347
13421,19475
13422,19628
13423,19652
13424,19808
13425,20041
13426,20064
13427,10051
13428,11383
13429,11533
13430,11626
13431,12086
13432,12153
13433,12278
13434,12972
13435,13719
13436,13769
13437,14469
13438,14649
13439,15189
13440,15459
13441,15595
13442,16080
13443,16385
13444,16387
13445,16430
13446,16672
13447,16674
13448,16924
13449,17135
13450,17298
13451,17487
13452,17803
13453,17866
13454,17940
13455,18262
13456,19088
13457,19347
13458,19475
13459,19628
13460,19652
13461,19808
13462,20041
13463,20064
13464,10052
13465,10094
13466,10125
13467,10141
13468,10223
13469,10231
13470,10264
13471,10276
13472,10308
13473,10383
13474,10443
13475,10446
13476,10487
13477,10512
13478,10587
13479,10612
13480,10726
13481,10735
13482,10787
13483,10805
13484,10848
13485,10934
13486,11073
13487,11091
13488,11135
13489,11165
13490,11176
13491,11199
13492,11233
13493,11267
13494,11351
13495,11441
13496,11448
13497,11459
13498,11493
13499,11596
13500,11641
13501,11648
13502,11673
13503,11732
13504,11753
13505,11774
13506,11810
13507,11816
13508,11841
13509,11899
13510,11918
13511,11960
13512,11962
13513,11965
13514,11996
13515,12013
13516,12052
13517,12172
13518,12247
13519,12287
13520,12300
13521,12326
13522,12341
13523,12349
13524,12376
13525,12428
13526,12432
13527,12473
13528,12481
13529,12499
13530,12552
13531,12621
13532,12622
13533,12623
13534,12653
13535,12684
13536,12686
13537,12690
13538,12724
13539,12748
13540,12791
13541,12814
13542,12869
13543,12913
13544,12921
13545,12941
13546,12990
13547,13001
13548,13165
13549,13177
13550,13194
13551,13199
13552,13209
13553,13218
13554,13257
13555,13393
13556,13414
13557,13424
13558,13449
13559,13538
13560,13577
13561,13610
13562,13680
13563,13688
13564,13704
13565,13716
13566,13736
13567,13755
13568,13792
13569,13841
13570,13862
13571,13890
13572,13896
13573,13906
13574,13912
13575,14013
13576,14153
13577,14216
13578,14248
13579,14329
13580,14340
13581,14401
13582,14417
13583,14486
13584,14490
13585,14507
13586,14516
13587,14571
13588,14611
13589,14616
13590,14651
13591,14670
13592,14733
13593,14760
13594,14772
13595,14876
13596,14909
13597,14911
13598,14922
13599,14924
13600,14948
13601,14960
13602,14970
13603,15021
13604,15035
13605,15046
13606,15077
13607,15195
13608,15291
13609,15324
13610,15327
13611,15385
13612,15517
13613,15582
13614,15589
13615,15642
13616,15644
13617,15723
13618,15767
13619,15793
13620,15889
13621,15894
13622,15901
13623,15926
13624,15938
13625,15951
13626,16016
13627,16062
13628,16065
13629,16123
13630,16134
13631,16165
13632,16191
13633,16194
13634,16205
13635,16234
13636,16292
13637,16347
13638,16371
13639,16419
13640,16428
13641,16431
13642,16505
13643,16545
13644,16569
13645,16616
13646,16629
13647,16702
13648,16767
13649,16874
13650,16912
13651,16913
13652,16949
13653,16955
13654,16975
13655,17065
13656,17078
13657,17096
13658,17151
13659,17276
13660,17384
13661,17391
13662,17402
13663,17445
13664,17542
13665,17567
13666,17632
13667,17657
13668,17667
13669,17670
13670,17762
13671,17776
13672,17800
13673,17813
13674,17817
13675,17873
13676,17877
13677,17931
13678,17943
13679,18004
13680,18122
13681,18135
13682,18142
13683,18147
13684,18196
13685,18199
13686,18237
13687,18251
13688,18253
13689,18273
13690,18276
13691,18291
13692,18293
13693,18312
13694,18336
13695,18411
13696,18469
13697,18475
13698,18483
13699,18510
13700,18552
13701,18571
13702,18600
13703,18640
13704,18715
13705,18745
13706,18795
13707,18806
13708,18814
13709,18855
13710,18914
13711,18952
13712,18960
13713,18970
13714,19011
13715,19058
13716,19112
13717,19113
13718,19123
13719,19126
13720,19138
13721,19144
13722,19198
13723,19226
13724,19255
13725,19337
13726,19345
13727,19374
13728,19388
13729,19421
13730,19454
13731,19476
13732,19591
13733,19635
13734,19693
13735,19760
13736,19777
13737,19793
13738,19832
13739,19891
13740,19980
13741,20180
13742,10052
13743,10094
13744,10125
13745,10141
13746,10223
13747,10231
13748,10264
13749,10276
13750,10308
13751,10383
13752,10443
13753,10446
13754,10487
13755,10512
13756,10587
13757,10612
13758,10726
13759,10735
13760,10787
13761,10805
13762,10848
13763,10934
13764,11073
13765,11091
13766,11135
13767,11165
13768,11176
13769,11199
13770,11233
13771,11267
13772,11351
13773,11441
13774,11448
13775,11459
13776,11493
13777,11596
13778,11641
13779,11648
13780,11673
13781,11732
13782,11753
13783,11774
13784,11810
13785,11816
13786,11841
13787,11899
13788,11918
13789,11960
13790,11962
13791,11965
13792,11996
13793,12013
13794,12052
13795,12172
13796,12247
13797,12287
13798,12300
13799,12326
13800,12341
13801,12349
13802,12376
13803,12428
13804,12432
13805,12473
13806,12481
13807,12499
13808,12552
13809,12621
13810,12622
13811,12623
13812,12653
13813,12684
13814,12686
13815,12690
13816,12724
13817,12748
13818,12791
13819,12814
13820,12869
13821,12913
13822,12921
13823,12941
13824,12990
13825,13001
13826,13165
13827,13177
13828,13194
13829,13199
13830,13209
13831,13218
13832,13257
13833,13393
13834,13414
13835,13424
13836,13449
13837,13538
13838,13577
13839,13610
13840,13680
13841,13688
13842,13704
13843,13716
13844,13736
13845,13755
13846,13792
13847,13841
13848,13862
13849,13890
13850,13896
13851,13906
13852,13912
13853,14013
13854,14153
13855,14216
13856,14248
13857,14329
13858,14340
13859,14401
13860,14417
13861,14486
13862,14490
13863,14507
13864,14516
13865,14571
13866,14611
13867,14616
13868,14651
13869,14670
13870,14733
13871,14760
13872,14772
13873,14876
13874,14909
13875,14911
13876,14922
13877,14924
13878,14948
13879,14960
13880,14970
13881,15021
13882,15035
13883,15046
13884,15077
13885,15195
13886,15291
13887,15324
13888,15327
13889,15385
13890,15517
13891,15582
13892,15589
13893,15642
13894,15644
13895,15723
13896,15767
13897,15793
13898,15889
13899,15894
13900,15901
13901,15926
13902,15938
13903,15951
13904,16016
13905,16062
13906,16065
13907,16123
13908,16134
13909,16165
13910,16191
13911,16194
13912,16205
13913,16234
13914,16292
13915,16347
13916,16371
13917,16419
13918,16428
13919,16431
13920,16505
13921,16545
13922,16569
13923,16616
13924,16629
13925,16702
13926,16767
13927,16874
13928,16912
13929,16913
13930,16949
13931,16955
13932,16975
13933,17065
13934,17078
13935,17096
13936,17151
13937,17276
13938,17384
13939,17391
13940,17402
13941,17445
13942,17542
13943,17567
13944,17632
13945,17657
13946,17667
13947,17670
13948,17762
13949,17776
13950,17800
13951,17813
13952,17817
13953,17873
13954,17877
13955,17931
13956,17943
13957,18004
13958,18122
13959,18135
13960,18142
13961,18147
13962,18196
13963,18199
13964,18237
13965,18251
13966,18253
13967,18273
13968,18276
13969,18291
13970,18293
13971,18312
13972,18336
13973,18411
13974,18469
13975,18475
13976,18483
13977,18510
13978,18552
13979,18571
13980,18600
13981,18640
13982,18715
13983,18745
13984,18795
13985,18806
13986,18814
13987,18855
13988,18914
13989,18952
13990,18960
13991,18970
13992,19011
13993,19058
13994,19112
13995,19113
13996,19123
13997,19126
13998,19138
13999,19144
14000,19198
14001,19226
14002,19255
14003,19337
14004,19345
14005,19374
14006,19388
14007,19421
14008,19454
14009,19476
14010,19591
14011,19635
14012,19693
14013,19760
14014,19777
14015,19793
14016,19832
14017,19891
14018,19980
14019,20180
14020,10053
14021,10133
14022,10139
14023,10193
14024,10200
14025,10333
14026,10345
14027,10362
14028,10363
14029,10388
14030,10442
14031,10456
14032,10492
14033,10508
14034,10532
14035,10621
14036,10627
14037,10656
14038,10668
14039,10671
14040,10730
14041,10736
14042,10749
14043,10782
14044,10811
14045,10835
14046,10843
14047,10892
14048,10894
14049,10896
14050,10925
14051,10979
14052,11032
14053,11036
14054,11119
14055,11142
14056,11170
14057,11189
14058,11204
14059,11261
14060,11271
14061,11272
14062,11371
14063,11372
14064,11394
14065,11495
14066,11636
14067,11657
14068,11765
14069,11811
14070,11825
14071,11931
14072,11951
14073,11953
14074,11969
14075,11972
14076,11974
14077,11993
14078,12008
14079,12062
14080,12123
14081,12174
14082,12228
14083,12279
14084,12318
14085,12353
14086,12369
14087,12390
14088,12420
14089,12454
14090,12466
14091,12482
14092,12501
14093,12615
14094,12618
14095,12642
14096,12660
14097,12722
14098,12762
14099,12792
14100,12813
14101,12887
14102,12924
14103,12929
14104,12930
14105,12961
14106,12969
14107,12986
14108,13056
14109,13098
14110,13173
14111,13178
14112,13253
14113,13339
14114,13341
14115,13491
14116,13592
14117,13739
14118,13786
14119,13809
14120,13846
14121,13871
14122,13872
14123,13895
14124,13901
14125,13978
14126,13985
14127,14031
14128,14064
14129,14083
14130,14113
14131,14125
14132,14165
14133,14241
14134,14313
14135,14323
14136,14382
14137,14410
14138,14421
14139,14458
14140,14463
14141,14547
14142,14563
14143,14570
14144,14652
14145,14671
14146,14678
14147,14689
14148,14699
14149,14718
14150,14719
14151,14723
14152,14792
14153,14801
14154,14928
14155,15009
14156,15029
14157,15068
14158,15092
14159,15097
14160,15109
14161,15143
14162,15197
14163,15263
14164,15363
14165,15381
14166,15410
14167,15430
14168,15442
14169,15505
14170,15510
14171,15515
14172,15532
14173,15540
14174,15546
14175,15657
14176,15694
14177,15800
14178,15893
14179,15904
14180,15915
14181,15946
14182,16075
14183,16207
14184,16252
14185,16254
14186,16268
14187,16295
14188,16298
14189,16320
14190,16325
14191,16437
14192,16533
14193,16536
14194,16554
14195,16624
14196,16670
14197,16698
14198,16707
14199,16708
14200,16718
14201,16757
14202,16901
14203,16918
14204,16958
14205,17026
14206,17084
14207,17148
14208,17159
14209,17238
14210,17275
14211,17291
14212,17338
14213,17360
14214,17375
14215,17427
14216,17471
14217,17569
14218,17582
14219,17591
14220,17612
14221,17616
14222,17627
14223,17633
14224,17653
14225,17668
14226,17687
14227,17716
14228,17722
14229,17753
14230,17769
14231,17836
14232,17853
14233,17867
14234,17878
14235,17898
14236,17922
14237,17938
14238,17950
14239,18012
14240,18067
14241,18115
14242,18140
14243,18149
14244,18173
14245,18282
14246,18363
14247,18418
14248,18572
14249,18578
14250,18596
14251,18634
14252,18705
14253,18825
14254,18848
14255,18859
14256,18921
14257,19045
14258,19051
14259,19071
14260,19131
14261,19181
14262,19351
14263,19370
14264,19399
14265,19416
14266,19423
14267,19441
14268,19442
14269,19503
14270,19534
14271,19557
14272,19567
14273,19632
14274,19648
14275,19664
14276,19684
14277,19764
14278,19766
14279,19792
14280,19886
14281,19909
14282,19946
14283,19983
14284,19997
14285,20029
14286,20034
14287,20056
14288,20132
14289,20163
14290,20174
14291,20187
14292,10053
14293,10133
14294,10139
14295,10193
14296,10200
14297,10333
14298,10345
14299,10362
14300,10363
14301,10388
14302,10442
14303,10456
14304,10492
14305,10508
14306,10532
14307,10621
14308,10627
14309,10656
14310,10668
14311,10671
14312,10730
14313,10736
14314,10749
14315,10782
14316,10811
14317,10835
14318,10843
14319,10892
14320,10894
14321,10896
14322,10925
14323,10979
14324,11032
14325,11036
14326,11119
14327,11142
14328,11170
14329,11189
14330,11204
14331,11261
14332,11271
14333,11272
14334,11371
14335,11372
14336,11394
14337,11495
14338,11636
14339,11657
14340,11765
14341,11811
14342,11825
14343,11931
14344,11951
14345,11953
14346,11969
14347,11972
14348,11974
14349,11993
14350,12008
14351,12062
14352,12123
14353,12174
14354,12228
14355,12279
14356,12318
14357,12353
14358,12369
14359,12390
14360,12420
14361,12454
14362,12466
14363,12482
14364,12501
14365,12615
14366,12618
14367,12642
14368,12660
14369,12722
14370,12762
14371,12792
14372,12813
14373,12887
14374,12924
14375,12929
14376,12930
14377,12961
14378,12969
14379,12986
14380,13056
14381,13098
14382,13173
14383,13178
14384,13253
14385,13339
14386,13341
14387,13491
14388,13592
14389,13739
14390,13786
14391,13809
14392,13846
